folder_name,candidate_id,function_name,status,gate_status,fail,very_suspicious,suspicious,mildly_suspicious,unusual,normalish,normal,total_results,score_file,stream_file,report_file
candidate_0070682,70683,TwistCandidate_70683,REPORT,TOO_MANY_FAIL,4,0,0,2,1,0,39,46,secret_34_outputs_retry/workspace/candidate_0070682/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0070682/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0070682/practrand_b_034BLK.txt
candidate_0071237,71238,TwistCandidate_71238,REPORT,TOO_MANY_FAIL,4,0,0,0,1,0,41,46,secret_34_outputs_retry/workspace/candidate_0071237/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0071237/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0071237/practrand_b_034BLK.txt
candidate_0071261,71262,TwistCandidate_71262,REPORT,TOO_MANY_FAIL,3,1,0,1,1,0,40,46,secret_34_outputs_retry/workspace/candidate_0071261/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0071261/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0071261/practrand_b_034BLK.txt
candidate_0072376,72377,TwistCandidate_72377,REPORT,TOO_MANY_FAIL,5,2,4,4,0,0,31,46,secret_34_outputs_retry/workspace/candidate_0072376/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0072376/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0072376/practrand_b_034BLK.txt
candidate_0072643,72644,TwistCandidate_72644,REPORT,TOO_MANY_FAIL,3,1,0,0,0,0,42,46,secret_34_outputs_retry/workspace/candidate_0072643/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0072643/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0072643/practrand_b_034BLK.txt
candidate_0072689,72690,TwistCandidate_72690,REPORT,TOO_MANY_FAIL,2,1,0,0,0,0,43,46,secret_34_outputs_retry/workspace/candidate_0072689/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0072689/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0072689/practrand_b_034BLK.txt
candidate_0072712,72713,TwistCandidate_72713,REPORT,TOO_MANY_FAIL,4,0,0,1,2,0,39,46,secret_34_outputs_retry/workspace/candidate_0072712/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0072712/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0072712/practrand_b_034BLK.txt
candidate_0072747,72748,TwistCandidate_72748,REPORT,TOO_MANY_FAIL,2,2,1,1,3,0,37,46,secret_34_outputs_retry/workspace/candidate_0072747/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0072747/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0072747/practrand_b_034BLK.txt
candidate_0072785,72786,TwistCandidate_72786,REPORT,TOO_MANY_FAIL,3,2,0,0,2,0,39,46,secret_34_outputs_retry/workspace/candidate_0072785/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0072785/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0072785/practrand_b_034BLK.txt
candidate_0072985,72986,TwistCandidate_72986,REPORT,TOO_MANY_FAIL,3,1,1,0,1,0,40,46,secret_34_outputs_retry/workspace/candidate_0072985/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0072985/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0072985/practrand_b_034BLK.txt
candidate_0073436,73437,TwistCandidate_73437,REPORT,TOO_MANY_FAIL,4,0,1,2,2,0,37,46,secret_34_outputs_retry/workspace/candidate_0073436/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0073436/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0073436/practrand_b_034BLK.txt
candidate_0073503,73504,TwistCandidate_73504,REPORT,TOO_MANY_FAIL,4,0,0,2,2,0,38,46,secret_34_outputs_retry/workspace/candidate_0073503/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0073503/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0073503/practrand_b_034BLK.txt
candidate_0074720,74721,TwistCandidate_74721,REPORT,TOO_MANY_FAIL,4,1,0,1,1,0,39,46,secret_34_outputs_retry/workspace/candidate_0074720/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0074720/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0074720/practrand_b_034BLK.txt
candidate_0075424,75425,TwistCandidate_75425,REPORT,PASS,0,1,0,1,0,0,44,46,secret_34_outputs_retry/workspace/candidate_0075424/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0075424/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0075424/practrand_b_034BLK.txt
candidate_0075733,75734,TwistCandidate_75734,REPORT,TOO_MANY_FAIL,4,0,0,1,0,0,41,46,secret_34_outputs_retry/workspace/candidate_0075733/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0075733/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0075733/practrand_b_034BLK.txt
candidate_0076608,76609,TwistCandidate_76609,REPORT,TOO_MANY_SUSPICIOUS,0,1,1,2,1,0,41,46,secret_34_outputs_retry/workspace/candidate_0076608/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0076608/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0076608/practrand_b_034BLK.txt
candidate_0077054,77055,TwistCandidate_77055,REPORT,TOO_MANY_FAIL,4,2,1,1,0,0,38,46,secret_34_outputs_retry/workspace/candidate_0077054/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0077054/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0077054/practrand_b_034BLK.txt
candidate_0077111,77112,TwistCandidate_77112,REPORT,TOO_MANY_FAIL,5,7,2,2,2,0,28,46,secret_34_outputs_retry/workspace/candidate_0077111/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0077111/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0077111/practrand_b_034BLK.txt
candidate_0077493,77494,TwistCandidate_77494,REPORT,TOO_MANY_FAIL,3,1,1,1,0,0,40,46,secret_34_outputs_retry/workspace/candidate_0077493/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0077493/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0077493/practrand_b_034BLK.txt
candidate_0077642,77643,TwistCandidate_77643,REPORT,TOO_MANY_FAIL,4,0,0,1,0,0,41,46,secret_34_outputs_retry/workspace/candidate_0077642/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0077642/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0077642/practrand_b_034BLK.txt
candidate_0077650,77651,TwistCandidate_77651,REPORT,TOO_MANY_FAIL,2,1,1,0,0,0,42,46,secret_34_outputs_retry/workspace/candidate_0077650/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0077650/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0077650/practrand_b_034BLK.txt
candidate_0077754,77755,TwistCandidate_77755,REPORT,TOO_MANY_FAIL,4,2,0,1,3,0,36,46,secret_34_outputs_retry/workspace/candidate_0077754/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0077754/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0077754/practrand_b_034BLK.txt
candidate_0078370,78371,TwistCandidate_78371,REPORT,TOO_MANY_FAIL,4,0,2,1,3,0,36,46,secret_34_outputs_retry/workspace/candidate_0078370/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0078370/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0078370/practrand_b_034BLK.txt
candidate_0079463,79464,TwistCandidate_79464,REPORT,TOO_MANY_FAIL,2,1,0,1,0,0,42,46,secret_34_outputs_retry/workspace/candidate_0079463/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0079463/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0079463/practrand_b_034BLK.txt
candidate_0079612,79613,TwistCandidate_79613,REPORT,TOO_MANY_FAIL,2,0,1,0,1,0,42,46,secret_34_outputs_retry/workspace/candidate_0079612/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0079612/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0079612/practrand_b_034BLK.txt
candidate_0079614,79615,TwistCandidate_79615,REPORT,TOO_MANY_FAIL,4,0,0,1,2,0,39,46,secret_34_outputs_retry/workspace/candidate_0079614/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0079614/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0079614/practrand_b_034BLK.txt
candidate_0080144,80145,TwistCandidate_80145,REPORT,TOO_MANY_FAIL,4,3,3,3,1,0,32,46,secret_34_outputs_retry/workspace/candidate_0080144/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0080144/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0080144/practrand_b_034BLK.txt
candidate_0080545,80546,TwistCandidate_80546,REPORT,TOO_MANY_FAIL,4,0,0,1,1,0,40,46,secret_34_outputs_retry/workspace/candidate_0080545/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0080545/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0080545/practrand_b_034BLK.txt
candidate_0081530,81531,TwistCandidate_81531,REPORT,TOO_MANY_FAIL,2,1,0,1,0,0,42,46,secret_34_outputs_retry/workspace/candidate_0081530/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0081530/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0081530/practrand_b_034BLK.txt
candidate_0081586,81587,TwistCandidate_81587,REPORT,TOO_MANY_SUSPICIOUS,0,3,1,0,0,0,42,46,secret_34_outputs_retry/workspace/candidate_0081586/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0081586/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0081586/practrand_b_034BLK.txt
candidate_0081942,81943,TwistCandidate_81943,REPORT,TOO_MANY_FAIL,1,2,1,1,2,0,39,46,secret_34_outputs_retry/workspace/candidate_0081942/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0081942/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0081942/practrand_b_034BLK.txt
candidate_0081982,81983,TwistCandidate_81983,REPORT,TOO_MANY_FAIL,4,1,0,0,4,0,37,46,secret_34_outputs_retry/workspace/candidate_0081982/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0081982/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0081982/practrand_b_034BLK.txt
candidate_0081994,81995,TwistCandidate_81995,REPORT,TOO_MANY_FAIL,5,1,0,3,3,0,34,46,secret_34_outputs_retry/workspace/candidate_0081994/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0081994/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0081994/practrand_b_034BLK.txt
candidate_0082168,82169,TwistCandidate_82169,REPORT,TOO_MANY_FAIL,4,0,0,1,2,0,39,46,secret_34_outputs_retry/workspace/candidate_0082168/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0082168/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0082168/practrand_b_034BLK.txt
candidate_0082703,82704,TwistCandidate_82704,REPORT,TOO_MANY_SUSPICIOUS,0,1,1,0,0,0,44,46,secret_34_outputs_retry/workspace/candidate_0082703/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0082703/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0082703/practrand_b_034BLK.txt
candidate_0082807,82808,TwistCandidate_82808,REPORT,TOO_MANY_FAIL,4,0,0,1,1,0,40,46,secret_34_outputs_retry/workspace/candidate_0082807/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0082807/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0082807/practrand_b_034BLK.txt
candidate_0082818,82819,TwistCandidate_82819,REPORT,TOO_MANY_FAIL,5,4,1,2,1,0,33,46,secret_34_outputs_retry/workspace/candidate_0082818/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0082818/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0082818/practrand_b_034BLK.txt
candidate_0082939,82940,TwistCandidate_82940,REPORT,TOO_MANY_FAIL,4,0,1,1,2,0,38,46,secret_34_outputs_retry/workspace/candidate_0082939/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0082939/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0082939/practrand_b_034BLK.txt
candidate_0083093,83094,TwistCandidate_83094,REPORT,TOO_MANY_FAIL,4,4,0,0,5,0,33,46,secret_34_outputs_retry/workspace/candidate_0083093/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0083093/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0083093/practrand_b_034BLK.txt
candidate_0083585,83586,TwistCandidate_83586,REPORT,TOO_MANY_FAIL,4,7,0,2,3,0,30,46,secret_34_outputs_retry/workspace/candidate_0083585/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0083585/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0083585/practrand_b_034BLK.txt
candidate_0083659,83660,TwistCandidate_83660,REPORT,TOO_MANY_FAIL,5,3,1,3,2,0,32,46,secret_34_outputs_retry/workspace/candidate_0083659/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0083659/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0083659/practrand_b_034BLK.txt
candidate_0083747,83748,TwistCandidate_83748,REPORT,TOO_MANY_FAIL,4,1,2,2,4,0,33,46,secret_34_outputs_retry/workspace/candidate_0083747/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0083747/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0083747/practrand_b_034BLK.txt
candidate_0083938,83939,TwistCandidate_83939,REPORT,TOO_MANY_SUSPICIOUS,0,1,1,0,1,0,43,46,secret_34_outputs_retry/workspace/candidate_0083938/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0083938/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0083938/practrand_b_034BLK.txt
candidate_0084063,84064,TwistCandidate_84064,REPORT,PASS,0,0,0,0,3,0,43,46,secret_34_outputs_retry/workspace/candidate_0084063/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0084063/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0084063/practrand_b_034BLK.txt
candidate_0084257,84258,TwistCandidate_84258,REPORT,TOO_MANY_FAIL,4,0,1,1,0,0,40,46,secret_34_outputs_retry/workspace/candidate_0084257/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0084257/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0084257/practrand_b_034BLK.txt
candidate_0084272,84273,TwistCandidate_84273,REPORT,TOO_MANY_FAIL,4,3,0,1,1,0,37,46,secret_34_outputs_retry/workspace/candidate_0084272/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0084272/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0084272/practrand_b_034BLK.txt
candidate_0085017,85018,TwistCandidate_85018,REPORT,TOO_MANY_FAIL,4,2,0,3,3,0,34,46,secret_34_outputs_retry/workspace/candidate_0085017/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0085017/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0085017/practrand_b_034BLK.txt
candidate_0085052,85053,TwistCandidate_85053,REPORT,TOO_MANY_FAIL,2,1,0,0,3,0,40,46,secret_34_outputs_retry/workspace/candidate_0085052/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0085052/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0085052/practrand_b_034BLK.txt
candidate_0085746,85747,TwistCandidate_85747,REPORT,TOO_MANY_FAIL,4,0,0,1,1,0,40,46,secret_34_outputs_retry/workspace/candidate_0085746/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0085746/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0085746/practrand_b_034BLK.txt
candidate_0085918,85919,TwistCandidate_85919,REPORT,TOO_MANY_FAIL,3,1,0,1,2,0,39,46,secret_34_outputs_retry/workspace/candidate_0085918/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0085918/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0085918/practrand_b_034BLK.txt
candidate_0086142,86143,TwistCandidate_86143,REPORT,TOO_MANY_FAIL,2,1,1,1,0,0,41,46,secret_34_outputs_retry/workspace/candidate_0086142/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0086142/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0086142/practrand_b_034BLK.txt
candidate_0086808,86809,TwistCandidate_86809,REPORT,TOO_MANY_FAIL,4,0,2,1,1,0,38,46,secret_34_outputs_retry/workspace/candidate_0086808/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0086808/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0086808/practrand_b_034BLK.txt
candidate_0086841,86842,TwistCandidate_86842,REPORT,TOO_MANY_FAIL,4,1,2,0,1,0,38,46,secret_34_outputs_retry/workspace/candidate_0086841/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0086841/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0086841/practrand_b_034BLK.txt
candidate_0087406,87407,TwistCandidate_87407,REPORT,TOO_MANY_FAIL,4,0,0,1,0,0,41,46,secret_34_outputs_retry/workspace/candidate_0087406/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0087406/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0087406/practrand_b_034BLK.txt
candidate_0087527,87528,TwistCandidate_87528,REPORT,TOO_MANY_FAIL,4,0,0,0,2,0,40,46,secret_34_outputs_retry/workspace/candidate_0087527/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0087527/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0087527/practrand_b_034BLK.txt
candidate_0087746,87747,TwistCandidate_87747,REPORT,TOO_MANY_FAIL,2,2,0,0,1,0,41,46,secret_34_outputs_retry/workspace/candidate_0087746/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0087746/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0087746/practrand_b_034BLK.txt
candidate_0087905,87906,TwistCandidate_87906,REPORT,TOO_MANY_FAIL,3,0,1,1,1,0,40,46,secret_34_outputs_retry/workspace/candidate_0087905/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0087905/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0087905/practrand_b_034BLK.txt
candidate_0088101,88102,TwistCandidate_88102,REPORT,TOO_MANY_FAIL,4,1,1,4,4,0,32,46,secret_34_outputs_retry/workspace/candidate_0088101/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0088101/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0088101/practrand_b_034BLK.txt
candidate_0088244,88245,TwistCandidate_88245,REPORT,TOO_MANY_FAIL,6,3,1,2,1,0,33,46,secret_34_outputs_retry/workspace/candidate_0088244/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0088244/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0088244/practrand_b_034BLK.txt
candidate_0088373,88374,TwistCandidate_88374,REPORT,TOO_MANY_FAIL,4,0,0,0,2,0,40,46,secret_34_outputs_retry/workspace/candidate_0088373/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0088373/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0088373/practrand_b_034BLK.txt
candidate_0088706,88707,TwistCandidate_88707,REPORT,TOO_MANY_FAIL,4,0,0,1,1,0,40,46,secret_34_outputs_retry/workspace/candidate_0088706/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0088706/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0088706/practrand_b_034BLK.txt
candidate_0089000,89001,TwistCandidate_89001,REPORT,TOO_MANY_SUSPICIOUS,0,1,1,0,0,0,44,46,secret_34_outputs_retry/workspace/candidate_0089000/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0089000/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0089000/practrand_b_034BLK.txt
candidate_0089040,89041,TwistCandidate_89041,REPORT,TOO_MANY_FAIL,1,1,0,0,1,0,43,46,secret_34_outputs_retry/workspace/candidate_0089040/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0089040/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0089040/practrand_b_034BLK.txt
candidate_0089176,89177,TwistCandidate_89177,REPORT,TOO_MANY_FAIL,4,3,0,0,2,0,37,46,secret_34_outputs_retry/workspace/candidate_0089176/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0089176/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0089176/practrand_b_034BLK.txt
candidate_0089413,89414,TwistCandidate_89414,REPORT,TOO_MANY_FAIL,4,3,0,0,2,0,37,46,secret_34_outputs_retry/workspace/candidate_0089413/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0089413/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0089413/practrand_b_034BLK.txt
candidate_0089616,89617,TwistCandidate_89617,REPORT,TOO_MANY_FAIL,4,0,1,0,0,0,41,46,secret_34_outputs_retry/workspace/candidate_0089616/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0089616/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0089616/practrand_b_034BLK.txt
candidate_0089713,89714,TwistCandidate_89714,REPORT,TOO_MANY_FAIL,4,0,0,1,0,0,41,46,secret_34_outputs_retry/workspace/candidate_0089713/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0089713/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0089713/practrand_b_034BLK.txt
candidate_0090222,90223,TwistCandidate_90223,REPORT,TOO_MANY_FAIL,4,0,0,1,0,0,41,46,secret_34_outputs_retry/workspace/candidate_0090222/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0090222/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0090222/practrand_b_034BLK.txt
candidate_0090470,90471,TwistCandidate_90471,REPORT,PASS,0,0,0,0,2,0,44,46,secret_34_outputs_retry/workspace/candidate_0090470/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0090470/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0090470/practrand_b_034BLK.txt
candidate_0090697,90698,TwistCandidate_90698,REPORT,TOO_MANY_FAIL,4,4,2,1,1,0,34,46,secret_34_outputs_retry/workspace/candidate_0090697/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0090697/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0090697/practrand_b_034BLK.txt
candidate_0090814,90815,TwistCandidate_90815,REPORT,TOO_MANY_FAIL,1,2,0,0,1,0,42,46,secret_34_outputs_retry/workspace/candidate_0090814/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0090814/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0090814/practrand_b_034BLK.txt
candidate_0090949,90950,TwistCandidate_90950,REPORT,TOO_MANY_FAIL,4,0,1,0,0,0,41,46,secret_34_outputs_retry/workspace/candidate_0090949/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0090949/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0090949/practrand_b_034BLK.txt
candidate_0091296,91297,TwistCandidate_91297,REPORT,TOO_MANY_FAIL,4,1,0,2,1,0,38,46,secret_34_outputs_retry/workspace/candidate_0091296/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0091296/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0091296/practrand_b_034BLK.txt
candidate_0091318,91319,TwistCandidate_91319,REPORT,TOO_MANY_FAIL,4,2,2,0,1,0,37,46,secret_34_outputs_retry/workspace/candidate_0091318/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0091318/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0091318/practrand_b_034BLK.txt
candidate_0091339,91340,TwistCandidate_91340,REPORT,TOO_MANY_FAIL,6,9,0,0,0,0,31,46,secret_34_outputs_retry/workspace/candidate_0091339/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0091339/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0091339/practrand_b_034BLK.txt
candidate_0091958,91959,TwistCandidate_91959,REPORT,TOO_MANY_FAIL,5,3,0,0,2,0,36,46,secret_34_outputs_retry/workspace/candidate_0091958/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0091958/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0091958/practrand_b_034BLK.txt
candidate_0091978,91979,TwistCandidate_91979,REPORT,TOO_MANY_FAIL,4,0,0,0,2,0,40,46,secret_34_outputs_retry/workspace/candidate_0091978/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0091978/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0091978/practrand_b_034BLK.txt
candidate_0092156,92157,TwistCandidate_92157,REPORT,TOO_MANY_FAIL,4,2,2,2,0,0,36,46,secret_34_outputs_retry/workspace/candidate_0092156/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0092156/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0092156/practrand_b_034BLK.txt
candidate_0092158,92159,TwistCandidate_92159,REPORT,TOO_MANY_FAIL,2,0,0,0,2,0,42,46,secret_34_outputs_retry/workspace/candidate_0092158/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0092158/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0092158/practrand_b_034BLK.txt
